"adshex","reg","name","name2","type","squawk","latitude","longitude","altitude","heading","timestamp","loc_timestamp","loc_date"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.507884,-81.650007,5525,123.5,"2016-07-21 13:53:49","2016-07-21 09:53:49","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.481396,-81.667573,5625,223.8,"2016-07-21 13:55:21","2016-07-21 09:55:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.480092,-81.693569,5600,263.2,"2016-07-21 13:56:18","2016-07-21 09:56:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.489915,-81.709793,5575,312.2,"2016-07-21 13:57:14","2016-07-21 09:57:14","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.510491,-81.702703,5475,21.4,"2016-07-21 13:58:11","2016-07-21 09:58:11","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.511189,-81.664571,5600,100.6,"2016-07-21 13:59:19","2016-07-21 09:59:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.488891,-81.66093,5600,177.6,"2016-07-21 14:00:18","2016-07-21 10:00:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.475996,-81.684691,5600,230.7,"2016-07-21 14:01:16","2016-07-21 10:01:16","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.477904,-81.698296,5625,259.4,"2016-07-21 14:01:52","2016-07-21 10:01:52","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.510491,-81.703214,5625,6.7,"2016-07-21 14:03:20","2016-07-21 10:03:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.525294,-81.671277,5625,57.3,"2016-07-21 14:04:14","2016-07-21 10:04:14","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.522594,-81.654415,5625,79.7,"2016-07-21 14:04:48","2016-07-21 10:04:48","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.483909,-81.65499,5625,199.4,"2016-07-21 14:06:21","2016-07-21 10:06:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.478184,-81.679517,5625,247.9,"2016-07-21 14:07:15","2016-07-21 10:07:15","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.482094,-81.695613,5600,274.9,"2016-07-21 14:07:54","2016-07-21 10:07:54","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.482094,-81.680475,5600,95.3,"2016-07-21 14:09:20","2016-07-21 10:09:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492708,-81.658183,5650,53,"2016-07-21 14:10:22","2016-07-21 10:10:22","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.516403,-81.671277,5600,333.1,"2016-07-21 14:11:20","2016-07-21 10:11:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.520406,-81.688076,5600,302.6,"2016-07-21 14:12:01","2016-07-21 10:12:01","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.499411,-81.708516,5300,198.1,"2016-07-21 14:13:21","2016-07-21 10:13:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.482885,-81.679517,5600,117.1,"2016-07-21 14:14:18","2016-07-21 10:14:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.499877,-81.657928,5625,50.8,"2016-07-21 14:15:20","2016-07-21 10:15:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.51901,-81.677282,5600,326.8,"2016-07-21 14:16:15","2016-07-21 10:16:15","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.513796,-81.710496,5600,256,"2016-07-21 14:17:18","2016-07-21 10:17:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492382,-81.713818,5600,185.1,"2016-07-21 14:18:17","2016-07-21 10:18:17","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.479394,-81.6799,5600,117.8,"2016-07-21 14:19:19","2016-07-21 10:19:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.491104,-81.656321,5625,63.7,"2016-07-21 14:20:00","2016-07-21 10:20:00","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.521477,-81.667509,4850,335.8,"2016-07-21 14:21:18","2016-07-21 10:21:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.526598,-81.694911,5750,288.2,"2016-07-21 14:22:18","2016-07-21 10:22:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.50942,-81.715095,5625,224.4,"2016-07-21 14:23:14","2016-07-21 10:23:14","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492801,-81.714712,5600,182.4,"2016-07-21 14:24:05","2016-07-21 10:24:05","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.476508,-81.674599,5600,112.8,"2016-07-21 14:25:19","2016-07-21 10:25:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.49592,-81.654479,5600,39.3,"2016-07-21 14:26:15","2016-07-21 10:26:15","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.525388,-81.675301,5625,324.2,"2016-07-21 14:27:20","2016-07-21 10:27:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.518917,-81.69721,5600,269.2,"2016-07-21 14:28:17","2016-07-21 10:28:17","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.501087,-81.717586,5600,221.9,"2016-07-21 14:29:16","2016-07-21 10:29:16","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.482001,-81.689801,5600,127.3,"2016-07-21 14:30:19","2016-07-21 10:30:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.498806,-81.656523,5300,60.2,"2016-07-21 14:31:19","2016-07-21 10:31:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.520313,-81.668084,5600,342.8,"2016-07-21 14:32:17","2016-07-21 10:32:17","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.517706,-81.701426,5575,261.7,"2016-07-21 14:33:17","2016-07-21 10:33:17","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.501692,-81.713498,5600,206.6,"2016-07-21 14:34:18","2016-07-21 10:34:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.485213,-81.707494,5600,169.8,"2016-07-21 14:35:00","2016-07-21 10:35:00","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.473482,-81.731,5725,242.2,"2016-07-21 14:36:18","2016-07-21 10:36:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.502111,-81.732469,5600,2.5,"2016-07-21 14:37:17","2016-07-21 10:37:17","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.525713,-81.701298,5625,48.7,"2016-07-21 14:38:20","2016-07-21 10:38:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.52441,-81.682328,5300,77.4,"2016-07-21 14:39:08","2016-07-21 10:39:08","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.500203,-81.671788,5725,167.8,"2016-07-21 14:40:20","2016-07-21 10:40:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.487494,-81.693122,5600,234.7,"2016-07-21 14:41:21","2016-07-21 10:41:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.504392,-81.713626,5625,322.3,"2016-07-21 14:42:21","2016-07-21 10:42:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.530508,-81.698168,5700,26.3,"2016-07-21 14:43:18","2016-07-21 10:43:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.517613,-81.670192,5575,116.6,"2016-07-21 14:44:19","2016-07-21 10:44:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.501786,-81.678687,4750,196.6,"2016-07-21 14:45:19","2016-07-21 10:45:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497689,-81.68501,5800,212.5,"2016-07-21 14:46:19","2016-07-21 10:46:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492522,-81.689993,5200,211.8,"2016-07-21 14:47:16","2016-07-21 10:47:16","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.490008,-81.697274,5800,250,"2016-07-21 14:48:19","2016-07-21 10:48:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.493779,-81.698871,5625,6,"2016-07-21 14:49:21","2016-07-21 10:49:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.515891,-81.688907,5350,13.8,"2016-07-21 14:50:19","2016-07-21 10:50:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.5178,-81.69721,5625,304.5,"2016-07-21 14:51:17","2016-07-21 10:51:17","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.511608,-81.697083,5650,180,"2016-07-21 14:52:23","2016-07-21 10:52:23","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.511003,-81.694719,5725,140.2,"2016-07-21 14:53:20","2016-07-21 10:53:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.506906,-81.688587,5725,136.6,"2016-07-21 14:54:19","2016-07-21 10:54:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492801,-81.69523,5700,201,"2016-07-21 14:55:15","2016-07-21 10:55:15","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.506906,-81.702192,5600,354.3,"2016-07-21 14:56:21","2016-07-21 10:56:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.518917,-81.700596,4675,352.5,"2016-07-21 14:57:16","2016-07-21 10:57:16","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.518218,-81.702384,5575,341.6,"2016-07-21 14:58:17","2016-07-21 10:58:17","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497084,-81.704684,5700,188,"2016-07-21 14:59:19","2016-07-21 10:59:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.477392,-81.677729,5675,116.8,"2016-07-21 15:00:22","2016-07-21 11:00:22","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.495315,-81.66208,5725,9.7,"2016-07-21 15:01:19","2016-07-21 11:01:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.48498,-81.663421,5300,39.3,"2016-07-21 15:01:35","2016-07-21 11:01:35","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.534186,-81.696827,5400,349.9,"2016-07-21 15:03:21","2016-07-21 11:03:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.530694,-81.709921,5675,292.4,"2016-07-21 15:04:18","2016-07-21 11:04:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.520081,-81.705322,5025,144.5,"2016-07-21 15:05:19","2016-07-21 11:05:19","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.514308,-81.687885,5725,110.6,"2016-07-21 15:06:21","2016-07-21 11:06:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.513005,-81.667828,4925,99.1,"2016-07-21 15:07:20","2016-07-21 11:07:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.519289,-81.638702,5725,78.8,"2016-07-21 15:08:20","2016-07-21 11:08:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.533208,-81.595395,5600,70.3,"2016-07-21 15:09:21","2016-07-21 11:09:21","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.549408,-81.557709,5625,62.3,"2016-07-21 15:10:18","2016-07-21 11:10:18","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.563421,-81.517724,4900,62.5,"2016-07-21 15:11:20","2016-07-21 11:11:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.583485,-81.487193,5000,50,"2016-07-21 15:12:20","2016-07-21 11:12:20","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.589723,-81.47742,2900,50,"2016-07-21 15:12:40","2016-07-21 11:12:40","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.589723,-81.47742,1400,50,"2016-07-21 15:12:40","2016-07-21 11:12:40","2016-07-21"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.589723,-81.47742,900,50,"2016-07-21 15:12:40","2016-07-21 11:12:40","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350",,41.991003,-82.032421,8800,108.8,"2016-07-21 16:18:16","2016-07-21 12:18:16","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350",,41.96661,-81.929584,8800,107.6,"2016-07-21 16:19:17","2016-07-21 12:19:17","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350",,41.945708,-81.846675,8800,108.9,"2016-07-21 16:20:16","2016-07-21 12:20:16","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350",,41.920802,-81.736812,8800,106.8,"2016-07-21 16:21:20","2016-07-21 12:21:20","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350",,41.907302,-81.685074,8075,108,"2016-07-21 16:21:53","2016-07-21 12:21:53","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350",,41.874809,-81.579107,6725,112.2,"2016-07-21 16:23:10","2016-07-21 12:23:10","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350","4406",41.874809,-81.579107,5550,112.2,"2016-07-21 16:23:10","2016-07-21 12:23:10","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350","4406",41.831515,-81.479272,4875,126.7,"2016-07-21 16:24:33","2016-07-21 12:24:33","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350","4406",41.730404,-81.527497,3825,229.2,"2016-07-21 16:26:05","2016-07-21 12:26:05","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350","4406",41.730404,-81.527497,2850,229.2,"2016-07-21 16:26:05","2016-07-21 12:26:05","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350","4406",41.730404,-81.527497,2275,229.2,"2016-07-21 16:26:05","2016-07-21 12:26:05","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350","4406",41.730404,-81.527497,1775,229.2,"2016-07-21 16:26:05","2016-07-21 12:26:05","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350","4406",41.730404,-81.527497,1050,229.2,"2016-07-21 16:26:05","2016-07-21 12:26:05","2016-07-21"
"A6684F","N51159","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","B350","4406",41.730404,-81.527497,825,229.2,"2016-07-21 16:26:05","2016-07-21 12:26:05","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.457779,-81.627482,2400,92.3,"2016-07-21 16:29:00","2016-07-21 12:29:00","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.471713,-81.585686,3100,45.4,"2016-07-21 16:30:18","2016-07-21 12:30:18","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.475623,-81.61641,3200,264.6,"2016-07-21 16:31:11","2016-07-21 12:31:11","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.449414,-81.644514,3850,227.2,"2016-07-21 16:32:21","2016-07-21 12:32:21","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.468501,-81.653201,3950,9.6,"2016-07-21 16:33:19","2016-07-21 12:33:19","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.477485,-81.60389,4875,80.6,"2016-07-21 16:34:14","2016-07-21 12:34:14","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.452207,-81.614621,4700,208.9,"2016-07-21 16:35:18","2016-07-21 12:35:18","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.454721,-81.663804,4650,275.4,"2016-07-21 16:36:21","2016-07-21 12:36:21","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.477811,-81.627524,4725,57,"2016-07-21 16:37:20","2016-07-21 12:37:20","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.467197,-81.596992,4675,135,"2016-07-21 16:38:17","2016-07-21 12:38:17","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.554715,-81.633081,5675,266.8,"2016-07-21 16:39:19","2016-07-21 12:39:19","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.452394,-81.636722,4700,244.9,"2016-07-21 16:39:20","2016-07-21 12:39:20","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.547314,-81.657992,4925,250.1,"2016-07-21 16:40:19","2016-07-21 12:40:19","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.468314,-81.657225,4750,336.7,"2016-07-21 16:40:21","2016-07-21 12:40:21","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.536514,-81.676004,5800,235.2,"2016-07-21 16:41:17","2016-07-21 12:41:17","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.477811,-81.609895,4700,77.2,"2016-07-21 16:41:17","2016-07-21 12:41:17","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.527715,-81.691206,5625,233.3,"2016-07-21 16:42:17","2016-07-21 12:42:17","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.453278,-81.608681,4700,195.6,"2016-07-21 16:42:19","2016-07-21 12:42:19","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.450997,-81.653904,4725,258.4,"2016-07-21 16:43:19","2016-07-21 12:43:19","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.519894,-81.7066,5750,236.6,"2016-07-21 16:43:20","2016-07-21 12:43:20","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.511189,-81.721227,5700,234.7,"2016-07-21 16:44:20","2016-07-21 12:44:20","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.474506,-81.63653,4750,52.9,"2016-07-21 16:44:20","2016-07-21 12:44:20","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.502111,-81.732085,5650,220.3,"2016-07-21 16:45:18","2016-07-21 12:45:18","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.469013,-81.596225,4650,119.2,"2016-07-21 16:45:21","2016-07-21 12:45:21","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.452487,-81.628226,4800,235.4,"2016-07-21 16:46:18","2016-07-21 12:46:18","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.502298,-81.703917,5625,89.2,"2016-07-21 16:46:22","2016-07-21 12:46:22","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.516077,-81.673321,5600,68.3,"2016-07-21 16:47:21","2016-07-21 12:47:21","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.46459,-81.663996,4725,305.9,"2016-07-21 16:47:21","2016-07-21 12:47:21","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.502111,-81.666423,5550,169.2,"2016-07-21 16:48:21","2016-07-21 12:48:21","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.479208,-81.614877,4575,72.7,"2016-07-21 16:48:21","2016-07-21 12:48:21","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.489915,-81.686096,5675,225,"2016-07-21 16:49:20","2016-07-21 12:49:20","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.458399,-81.596481,4625,172.5,"2016-07-21 16:49:20","2016-07-21 12:49:20","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.49471,-81.70743,5725,266.8,"2016-07-21 16:50:16","2016-07-21 12:50:16","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.451602,-81.642087,4700,250.4,"2016-07-21 16:50:22","2016-07-21 12:50:22","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.519708,-81.681306,5675,53.7,"2016-07-21 16:51:19","2016-07-21 12:51:19","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.469199,-81.654926,4775,1,"2016-07-21 16:51:19","2016-07-21 12:51:19","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.50132,-81.666104,5600,161.3,"2016-07-21 16:52:20","2016-07-21 12:52:20","2016-07-21"
"AB8FB2","N844LC","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","S76","4417",41.479813,-81.601527,4700,80.3,"2016-07-21 16:52:20","2016-07-21 12:52:20","2016-07-21"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.483397,-81.681817,5650,211.7,"2016-07-21 16:53:21","2016-07-21 12:53:21","2016-07-21"
